"author","reviewBody","reviewRating","ratingMaxvalue","reviewTags","dateCreated","images","reviewUrl","reviewSource","orginalText","name","reviewCount","aggregateRating","address","place_id","input","businessUrl"
"Chien Kung","Every soup is authentic. The focaccia bread has just the right aroma, crispy on the outside and soft on the inside, making it suitable for soups. The dried tofu is marinated and the taste is solid. The udon noodles are smooth and smooth.","5.0","5.0","","a week ago","","https://www.google.com/maps/contrib/115694954053405183297/reviews?hl=en-US&sa=X&ved=2ahUKEwjhtfbpp7v5AhUcLEQIHRuaBHsQvfQBegUIARCXAQ","www.google.com","每種湯都真材實料。佛卡夏麵包香氣剛好，外酥內軟，適合搭配濃湯。豆干滷得入味，口感也紮實。烏龍麵滑順Q彈。","Soup Stock Store","1,466","4.4","No. 3號, Lane 240, Guangfu S Rd, Da’an District, Taipei City, Taiwan","ChIJw__PrcerQjQRR68o5dQYYbg","ChIJw__PrcerQjQRR68o5dQYYbg","https://www.google.com/maps/place/?q=place_id:ChIJw__PrcerQjQRR68o5dQYYbg"
"Chen aoutum","","5.0","5.0","","3 days ago","https://lh5.googleusercontent.com/p/AF1QipMLhIRDJPhhNOkcpzwEtH-INzO_HirV4N9L-QRQ | https://lh5.googleusercontent.com/p/AF1QipOVg8cehpHWPVJOEzMCSWu3rj3bmni-8QvS6wTi | https://lh5.googleusercontent.com/p/AF1QipOQA-S4htrGCzAAYAi18tJPlpIvWulS1cFggMp1 | https://lh5.googleusercontent.com/p/AF1QipNxFX2DGLgIRKBHjTPZlWhs_uFFKMj9kETY_Ax1","https://www.google.com/maps/contrib/103895590922367638351/reviews?hl=en-US&sa=X&ved=2ahUKEwi8nODqp7v5AhV9KkQIHcMfAW8QvfQBegQIARAC","www.google.com","","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"NewSensation Studio","Delicious and delicious fried steak Return to the curry taste of a Japanese restaurant in a second","5.0","5.0","","6 days ago","","https://www.google.com/maps/contrib/114994548002700148406/reviews?hl=en-US&sa=X&ved=2ahUKEwjQ3pLrp7v5AhX4BEQIHXI8BlAQvfQBegQIARAZ","www.google.com","炸牛排神仙美味 一秒回到日本洋食館的咖哩口味","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"1 J","The pasta (duck breast) is really good, the tiramisu tastes a little heavy but delicious, the cheese and cheese rolls are also very good, but other things are very ordinary, such as the dry and hard bread (the delicious ones should be crispy on the outside and soft on the inside). ), the anchovy balls in the fried seafood feel almost just flour, and the baked tripe is quite satisfactory..","4.0","5.0","","a week ago","","https://www.google.com/maps/contrib/110542997286481477230/reviews?hl=en-US&sa=X&ved=2ahUKEwiNkbvrp7v5AhW9D0QIHVSiCk8QvfQBegQIARBb","www.google.com","義大利麵（鴨胸）確實不錯，提拉米蘇酒味稍重但好吃，奶酪跟起司捲也很不錯，但其他東西就很普通，例如麵包乾硬（好吃的要外酥內軟），炸海鮮裡的鯷魚丸感覺幾乎只是麵粉，焗牛肚則中規中矩..","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"李建綱","The curry is delicious, the soup is really delicious, and the sandwiches are delicious too! recommend! !","5.0","5.0","","a week ago","","https://www.google.com/maps/contrib/108218858281299194145/reviews?hl=en-US&sa=X&ved=2ahUKEwjQ3pLrp7v5AhX4BEQIHXI8BlAQvfQBegUIARClAQ","www.google.com","咖喱很美味，湯真的超好喝，三明治也好吃喔！推薦！！","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"Anne","Meals: The performance of the meals are all above the standard, some of them are quite excellent, the pumpkin soup is very rich and layered, the cuttlefish noodle sauce is rich but not greasy, the octopus looks simple but completely retains the sweetness of the ingredients, and the seasoning is more fresh. taste. In the pasta part, the cuttlefish sauce is thick and fragrant; the meat sauce has many flavor-enhancing ingredients, and the layers are very rich. However, the thin noodles are cooked softer, and the wide noodles have a moderate taste. Personally, I prefer the firmness of the wide noodles. I ordered white truffle stewed egg and balsamic vinegar duck breast spaghetti more in the second visit. Both of them are amazingly delicious. The cheese roll for dessert is very special, with varied taste and rich cheese layers. Recommended~ Serve: The service attitude is very good, they introduce the meals very seriously, and they will respond immediately if you have any needs, but the food is served quickly, and you can eat in a hurry. Three visit update: Beef stew bread is ordinary The truffle taste of black truffle pancakes is super cheap and a bit scary The cat's ears are delicious, but the seasoning is very ordinary. I don't know why it's so red. It's not particularly outstanding. For the service part, the first time I sat on the side without the male clerk, the service was so bad that I couldn't understand it. I sat down for ten minutes and didn't get the menu. Three minutes after the menu was called, I kept coming over to ask if I wanted to order == down to samsung","3.0","5.0","","a week ago","https://lh5.googleusercontent.com/p/AF1QipPHQ6IXjs4XOJFeTfW4IXDWnf6ASUklCjld1Om4 | https://lh5.googleusercontent.com/p/AF1QipPwasmfUzcc2Ud5BjHUVdjPveUPYU1BuSFep23w | https://lh5.googleusercontent.com/p/AF1QipNDIFT1b_s26otYoq-7Rg52tBeuOwNmeV0Yx2zx | https://lh5.googleusercontent.com/p/AF1QipPAQ0f8HExGtRVsF21xY8Ivyd7_LuX33fCc7u-M","https://www.google.com/maps/contrib/111467921920866121056/reviews?hl=en-US&sa=X&ved=2ahUKEwiNkbvrp7v5AhW9D0QIHVSiCk8QvfQBegQIARBy","www.google.com","餐點： 餐點的表現都超乎水準，有幾道相當優秀，南瓜濃湯味道很豐富有層次，墨魚麵醬汁濃郁卻不膩口，章魚看似簡單但完整保留食材甜味，調味上更提出鮮味。義大利麵部分，墨魚醬汁濃厚程度剛好，香氣撲鼻；肉醬則加入許多提味成分，層次非常豐富。但細麵煮得比較軟，寬麵口感則較為適中，個人比較偏愛寬麵的硬度。 二訪多點了白松露燉蛋還有巴薩米克醋鴨胸義大利麵，兩者都是令人驚豔的好吃，甜點的起司捲很特別，口感多變起司層次豐富，推薦～ 服務： 服務態度挺好，很認真介紹餐點，有任何需求也會即時回應，惟上菜速度飛快，吃得比較趕。 三訪更新： 燉牛肉的麵包很普通 黑松露煎餅的松露味道超級廉價 有點恐怖 貓耳朵麵麵體好吃 但調味很普通 不知道為什麼那麼紅 沒有特別出彩 服務的部分，第一次坐到沒有男店員的這一側，服務糟糕到難以理解，坐下來十分鐘還沒上菜單，叫來菜單之後三分鐘就一直過來問要不要點餐== 降到三星","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"吳鵬飛","8/1 to dine in store Service: Good, will take the initiative to ask about the taste of the meal and the order of the meal, and remind the preparation time. diet: The appetizer - Stewed Egg with White Truffle and Cream (RMB 280) is an excellent meal. The combination of White Truffle and Stewed Egg with Cream is very fragrant. You can feel the deliciousness of the two when you eat it with bread, but I hope the bread can be replaced with a more European style. hard lunch packs. Main dish - cat ears noodles (300 yuan): a very distinctive noodle style, the cat ears are cooked with chewy, with peeled sausage and cauliflower, the overall is salty, but delicious. Beverage-Royal Wedding Song Tea (220RMB): The most satisfying diet this time, pure tea and fresh milk are two different tea drinks, and they taste quite layered, with a bit of cream and grass aroma. Dessert - Tiramisu (RMB 140): Tiramisu is of high quality, and it falls to the ground. Finger biscuits and mascarpone cheese soaked in coffee wine are used. The wine has a strong aroma and is delicious. price: The overall price is a little high, but the feeling is quite good, very suitable for friends and family dinner.","5.0","5.0","","a week ago","https://lh5.googleusercontent.com/p/AF1QipM1rg_vyg61fknog-tkaUNrQ0w2hH9GxsVKIZ1R | https://lh5.googleusercontent.com/p/AF1QipO3LBHBV7JnTOfHmJzsLF4IdfmVd4kohcR8FCbQ | https://lh5.googleusercontent.com/p/AF1QipO2n_IOPygZ-5VrYWfrB2mZMfzdLeIRRACQf7YF | https://lh5.googleusercontent.com/p/AF1QipM38uAh6vCiV_-RLcXhJZV3QasbqJOASKVbqFTG","https://www.google.com/maps/contrib/103223899080478146992/reviews?hl=en-US&sa=X&ved=2ahUKEwiNkbvrp7v5AhW9D0QIHVSiCk8QvfQBegQIARAC","www.google.com","8/1 至店上用餐 服務：良好，會主動詢問餐點口味以及上餐順序，並提醒準備時間。 飲食： 前菜-白松露奶油燉蛋（280元）表現相當優異的餐點，白松露與奶油燉蛋的搭配非常香，與麵包一起食用可以感受得到兩者交融的美味，但希望麵包可以換成較為歐式的硬餐包。 主食-貓耳朵麵（300元）：很有特色的麵款，貓耳朵煮得帶有嚼勁，搭配脫皮的香腸與花椰菜，整體偏鹹，但很美味。 飲料-皇家結婚曲茶（220元）：本次最滿意的飲食，純茶與加了鮮奶之後是兩種不同茶飲，且喝起來相當有層次，帶點奶油與青草香氣。 甜點-提拉米蘇（140元）：表現優質的提拉米蘇，且十分倒地，使用了泡過咖啡酒水液的手指餅乾與馬斯卡彭乳酪，酒香較為濃厚，很好吃。 價格： 整體價格略高，但感受相當良好，很適合朋友家人聚餐。","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"Philip Chen","","5.0","5.0","","2 months ago","","https://www.google.com/maps/contrib/103278294022054169705/reviews?hl=en-US&sa=X&ved=2ahUKEwj_zYjrp7v5AhVeKEQIHRsCDxQQvfQBegUIARDAAQ","www.google.com","","Soup Stock Store","1,466","4.4","No. 3號, Lane 240, Guangfu S Rd, Da’an District, Taipei City, Taiwan","ChIJw__PrcerQjQRR68o5dQYYbg","ChIJw__PrcerQjQRR68o5dQYYbg","https://www.google.com/maps/place/?q=place_id:ChIJw__PrcerQjQRR68o5dQYYbg"
"Rocker Ye","","5.0","5.0","","a week ago","https://lh5.googleusercontent.com/p/AF1QipNP-X96TKnT8BTlJQXaa1TEl52dBvZ19zZhrnIk | https://lh5.googleusercontent.com/p/AF1QipPF8nch7158SFz2qpRxrcqXltZO4NY5vxinvOI6 | https://lh5.googleusercontent.com/p/AF1QipNt7BuY2olO-qP9RKdXThSDOvZIpOoVgLX54ySa | https://lh5.googleusercontent.com/p/AF1QipOJqoaSI4EbL69lLNqXY_U2zpM18TigHRH1ub3d | https://lh5.googleusercontent.com/p/AF1QipOIYIFUZeEji-46yDqX3BSe00gyIpT5DbEHAxN_ | https://lh5.googleusercontent.com/p/AF1QipMe4gHBUSrNKKXQWoY4ZDsdoSVfAOox_SdqnvUX","https://www.google.com/maps/contrib/115649005253680860343/reviews?hl=en-US&sa=X&ved=2ahUKEwiNkbvrp7v5AhW9D0QIHVSiCk8QvfQBegUIARDUAQ","www.google.com","","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"Wendy W (Wooglelocalguide)","There are not many small shops in the east area, and the price is very close to the people The curry taste is very special and delicious Fried oysters and fried chicken are delicious The meat of the sandwich is good, but I personally feel that the gravy is soft on the toast, so I don't recommend it so much","5.0","5.0","","a day ago","https://lh5.googleusercontent.com/p/AF1QipOq_cjv7aSPUxTfJJYPj9bhZsQinYzH8bWEvOEm | https://lh5.googleusercontent.com/p/AF1QipO1-DfE-F0VVUYlyQRRyjJw05DE1AuaCaGjge-N | https://lh5.googleusercontent.com/p/AF1QipMnmz3y9kUAI4xiqmohJb-tUbudrObSlu-WxTeq | https://lh5.googleusercontent.com/p/AF1QipNOX6O7-vyrec4Mogj3OLXagpeHBZ3yeC10BPLH | https://lh5.googleusercontent.com/p/AF1QipMjA0kwvh_W5Oc3OnSaNH5vEBczxX020c4HwZsW | https://lh5.googleusercontent.com/p/AF1QipP99mO5FAkS2b3wg0tGEWhiS2B5fNpzMLKrr_ee | https://lh5.googleusercontent.com/p/AF1QipMVKXZWTCxRGI0HNzVAhtZ3yMUP7_rrrCLrWtMJ | https://lh5.googleusercontent.com/p/AF1QipM7aJr7lM7ivt-qDtMeju0pGCn5IJekQ196gl8r | https://lh5.googleusercontent.com/p/AF1QipNZKNHvOGayxsDSgliHDjDkGKy6Gv1U8XrGjbjh","https://www.google.com/maps/contrib/101817097303403201691/reviews?hl=en-US&sa=X&ved=2ahUKEwjWsKzqp7v5AhUoLkQIHdSqCgcQvfQBegQIARBu","www.google.com","東區小店位置不多，價格很親民 咖喱的味道很特別蠻好吃的 炸牡蠣和炸雞很好吃 三明治的肉很好但個人覺得肉汁沾到吐司軟掉，所以沒那麼推薦","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"Jessica Huang","In fact, this is the second visit~ Because I have never been to Italy😆, I can't comment on the taste, but the store emphasizes that they attach great importance to tradition, which should be very authentic! Although the taste may not be very suitable for personal eating habits, but it definitely reflects the attention of the restaurant in cooking! (I just don't like meat-based food, so this time my favorite is basil green sauce noodles, tea and tiramisu) The shop assistants are also very kind! I have eaten duck breast noodles and cat ear noodles before, which should be considered meaty dishes~ Cheese roll is a dish I have never seen! It is also a taste I have never imagined. It has a citrus flavor in the middle and a ghee on the outer skin. If you have never tasted it, you can try it! Although I prefer tiramisu. Tiramisu rum (? strong flavor","5.0","5.0","","a week ago","https://lh5.googleusercontent.com/p/AF1QipNeuv5ja2ZlNSN0spkbHe1pDZxShfLipl45evnP | https://lh5.googleusercontent.com/p/AF1QipMvCO1NJFqew7T_mFtvPiDV0rrcqsQeWo6-GMVI | https://lh5.googleusercontent.com/p/AF1QipM_xwOos3rd2Jp9B7PJeO9m6U4fj1iumJuyexGk | https://lh5.googleusercontent.com/p/AF1QipNpvuNiGNvev5l8IHDWWMejvyRF9oIcr3cVjDgZ | https://lh5.googleusercontent.com/p/AF1QipNIuiOfvAs1c2RMb4YUnzTl3jmtRH3a9__-s7YB | https://lh5.googleusercontent.com/p/AF1QipN4BuLeKopdf1YGeGDBGVx2YKDov_6RA-owSyYj","https://www.google.com/maps/contrib/115867495644593760436/reviews?hl=en-US&sa=X&ved=2ahUKEwj52ofsp7v5AhX-KkQIHVh3AcMQvfQBegQIARAC","www.google.com","其實是二訪了～因為沒去過義大利😆所以沒辦法評論口味如何，不過店家特別強調他們重視傳統，應該就是很道地! 雖然味道上不一定會很合個人的飲食習慣，但絕對吃的出來店家在料理上的用心!（剛好我比較不喜歡肉味為主的食物，因此這次最喜歡的是羅勒青醬麵、茶和提拉米蘇） 店員也都滿親切的! 之前有點過鴨胸麵跟貓耳朵麵，應該也算是肉味較重的料理～ 起司捲則是我從來沒看過的料理! 也是我從來沒想像過的味道，中間有柑橘味、外皮有酥油感，沒有吃過感覺可以試試看! 雖然還是更推提拉米蘇。提拉米蘇的蘭姆酒(?味道很濃","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"王孜維","The sandwiches are great as is the curry","5.0","5.0","","a week ago","","https://www.google.com/maps/contrib/117967840966424892646/reviews?hl=en-US&sa=X&ved=2ahUKEwjQ3pLrp7v5AhX4BEQIHXI8BlAQvfQBegUIARC8AQ","www.google.com","三明治很棒 咖喱也好吃","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"108 118賴育信","I like the texture and taste of the curry minced meat sauce Perfect with cheese beef balls","5.0","5.0","","2 weeks ago","","https://www.google.com/maps/contrib/101365564703557951442/reviews?hl=en-US&sa=X&ved=2ahUKEwi21Jnsp7v5AhV9LUQIHQCUBnsQvfQBegQIARBN","www.google.com","咖哩肉末醬的口感跟味道都很喜歡 加上起司牛肉丸 絕配","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"李國誠","dumplings are big The gravy is also delicious","4.0","5.0","","a week ago","","https://www.google.com/maps/contrib/115720513078153770065/reviews?hl=en-US&sa=X&ved=2ahUKEwjrzuXqp7v5AhV_KEQIHVEWCJ0QvfQBegQIARAC","www.google.com","水餃很大顆 滷味也好吃","Nangang Beidahuang Dumpling Shop","7,351","3.8","No. 201, Section 1, Nangang Rd, Nangang District, Taipei City, Taiwan","ChIJv4dK1lirQjQRTurkPAZOiqA","ChIJv4dK1lirQjQRTurkPAZOiqA","https://www.google.com/maps/place/?q=place_id:ChIJv4dK1lirQjQRTurkPAZOiqA"
"Stanley Lin","20222.07 changed the name of the store, and there is a new menu of udon noodles, which is super delicious, the soup tastes very good, and there is a choice of two sauces, scallion sauce or pepper and spicy sauce, I like it very much! A shop I love very much. It uses solid ingredients. Every day, I continue to work hard to cook all kinds of delicious soups. I will order a set meal and enjoy two kinds of soups at a time. I have almost drank all the menus for one round. Love their classic beef stew and thick shrimp soup, the beef soup is tomato base, the beef stew is tender and chunky, with asparagus, peas, cheese, it's really rich, and when you want something refreshing Just pair it with witch soup. There are different vegetarian soups every day, and there are often surprises. The creamy porcini mushroom soup is a piece of chicken thigh. There are really foods that the store is so willing to make, and there are also cream or tomato flavors. The meat sauce soup, the point is that the dining environment is very good, it is a good place to eat and chat with friends, I really recommend it to everyone. By the way, lemon egg salad is super suitable for summer, refreshing and greasy, with almond slices on top!","5.0","5.0","","a week ago","https://lh5.googleusercontent.com/p/AF1QipMSeUQ_L_irmv_bEQiYX9Zwe9vWjQ7sd43gBTGB | https://lh5.googleusercontent.com/p/AF1QipMUwA5rEQLMICFq-fuxV0DW9vOstFaB4cWjtgsy","https://www.google.com/maps/contrib/110357195224772641551/reviews?hl=en-US&sa=X&ved=2ahUKEwjokbXqp7v5AhUNLEQIHXUVC_MQvfQBegQIARAZ","www.google.com","20222.07換了店名，竟然有新菜單烏龍麵，超級好吃，湯頭的味道很不錯，還有附沾醬二選一，蔥油醬或是椒麻辣醬，都好讚好喜歡！ 非常愛的一家店，用料紮實，每天都持續的努力熬煮各種好喝的湯品，都會點套餐一次享用兩種湯品，幾乎把菜單都喝過一輪了，算是非常久的顧客，最喜歡他們的經典牛肉燉湯和濃蝦湯，牛肉湯是番茄基底，牛肉燉的軟嫩又大塊，還有蘆筍、豌豆、起司，喝起來真的很豐富，另外想要清爽一點的時候就搭配巫婆湯，每天都不同的素湯，常常會有驚喜的搭配，奶油牛肝菌菇湯，是一塊塊的雞腿肉，真的有店家這麼願意做好的食物，也有奶油或是蕃茄口味的肉醬湯，重點是用餐環境很不錯，是和朋友吃飯聊天的好地方，真心推薦給大家。對了，夏天吃檸檬蛋沙拉超級適合，清爽又解膩，上頭還有杏仁片！","Soup Stock Store","1,466","4.4","No. 3號, Lane 240, Guangfu S Rd, Da’an District, Taipei City, Taiwan","ChIJw__PrcerQjQRR68o5dQYYbg","ChIJw__PrcerQjQRR68o5dQYYbg","https://www.google.com/maps/place/?q=place_id:ChIJw__PrcerQjQRR68o5dQYYbg"
"Emma Chen","Oxtail noodles are a must order every time you come! The egg yolk noodles are very fragrant, and the stewed eggs are amazing! Tiramisu is really delicious","5.0","5.0","","a week ago","https://lh5.googleusercontent.com/p/AF1QipNDoueXOUYU4VFuiuAnauQDHxC7F9IwvULLIIwD | https://lh5.googleusercontent.com/p/AF1QipPHh4_tNkSgxe47h1z7yYaWmubBmuUZz7qQqjKe | https://lh5.googleusercontent.com/p/AF1QipP2V4pQ9sg-X5etZBrUDPemHiyis-rfS6bCxUsV | https://lh5.googleusercontent.com/p/AF1QipNa6zTwM3IEHkY4VpM0wfPX3-AKBBWMFQATNJOB","https://www.google.com/maps/contrib/114919510642637732515/reviews?hl=en-US&sa=X&ved=2ahUKEwj52ofsp7v5AhX-KkQIHVh3AcMQvfQBegQIARAg","www.google.com","牛尾麵每次來必點！蛋黃麵很香，燉蛋非常驚艷！提拉米蘇真的好吃到飛天","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
"iu l","Delicious and delicious 🤤","5.0","5.0","","a week ago","","https://www.google.com/maps/contrib/111901647759318506754/reviews?hl=en-US&sa=X&ved=2ahUKEwjQ3pLrp7v5AhX4BEQIHXI8BlAQvfQBegQIARBe","www.google.com","好吃好吃🤤","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"緯","Miso soup is delicious, fried beef filet is very tender and delicious","5.0","5.0","","3 days ago","","https://www.google.com/maps/contrib/118142467838326425331/reviews?hl=en-US&sa=X&ved=2ahUKEwjWsKzqp7v5AhUoLkQIHdSqCgcQvfQBegUIARCPAQ","www.google.com","味增湯好喝 炸牛菲力很嫩很好吃","勝利洋食","874","4.8","Taiwan, Taipei City, Da’an District, Lane 161, Section 1, Dunhua S Rd, 8號","ChIJFUD2uM2rQjQRnjn-N2UsCbA","ChIJFUD2uM2rQjQRnjn-N2UsCbA","https://www.google.com/maps/place/?q=place_id:ChIJFUD2uM2rQjQRnjn-N2UsCbA"
"Felicia","2022/07 The soup is delicious, the items are different every day Chili Magan Oolong Recommended for those who like spicy food Dried bean curd is also delicious","4.0","5.0","","3 weeks ago","https://lh5.googleusercontent.com/p/AF1QipNLHQxmPxmAB7L4W5qgJvlsw9RcX3p8igQlvrQ2 | https://lh5.googleusercontent.com/p/AF1QipNo4Rjop_aSUOr159HAKz_XcU5pT1bfvET1xVRG","https://www.google.com/maps/contrib/101264443044022096418/reviews?hl=en-US&sa=X&ved=2ahUKEwjokbXqp7v5AhUNLEQIHXUVC_MQvfQBegQIARBf","www.google.com","2022/07 湯很好喝，每天供應的品項不一樣 椒麻乾烏龍推薦喜歡吃辣的 小菜豆乾也很入味","Soup Stock Store","1,466","4.4","No. 3號, Lane 240, Guangfu S Rd, Da’an District, Taipei City, Taiwan","ChIJw__PrcerQjQRR68o5dQYYbg","ChIJw__PrcerQjQRR68o5dQYYbg","https://www.google.com/maps/place/?q=place_id:ChIJw__PrcerQjQRR68o5dQYYbg"
"IMP Matthew","After six o'clock, two pastas and one roast vegetables, and at half past six, the meal is still not served. The point is that there are two tables next to us who are 10 minutes or 20 minutes behind us. Asked the waiter and told us that our noodles are cooked from raw so it takes a long time, and then it will be served after 2 minutes. So the mobile phone didn't bring anything after 2 minutes, so I had to leave decisively. I guess their noodles may still be growing in the fields waiting to be harvested.","1.0","5.0","","a week ago","","https://www.google.com/maps/contrib/117611657975336281872/reviews?hl=en-US&sa=X&ved=2ahUKEwiNkbvrp7v5AhW9D0QIHVSiCk8QvfQBegUIARC9AQ","www.google.com","六點點完餐，兩份義大利麵和一份烤蔬菜，到了六點半餐都還沒上。重點是旁邊有兩桌比我們慢到10分鐘、20分鐘的客人，他們點的餐都已經上了，蝦子都吃完了。詢問服務人員，告知我們的麵是從生的開始煮所以比較久，然後2分鐘後就上菜。於是手機計時2分鐘還沒端東西上來，只好果斷離開，我猜他們的麵可能還長在田裡等收割吧。","Solo Pasta","11,161","4.6","No. 29-1, Section 1, Anhe Rd, Da’an District, Taipei City, Taiwan","ChIJwQPcmc-rQjQRtXDQA__PPwg","ChIJwQPcmc-rQjQRtXDQA__PPwg","https://www.google.com/maps/place/?q=place_id:ChIJwQPcmc-rQjQRtXDQA__PPwg"
